crm,rg,data,hora
1516,65163312,2024-09-15,19:15:49
1425,63613197,2024-10-07,05:34:24
4346,77035095,2024-01-09,03:01:20
3285,67662144,2024-01-15,03:51:01
2787,92291490,2024-08-02,06:08:51
4001,58220817,2024-09-28,10:42:33
3623,58122138,2024-10-23,14:57:47
4753,42357585,2024-09-09,21:32:31
4136,22572057,2024-01-31,15:07:43
3285,81105021,2024-04-18,10:59:06
3924,35484243,2024-04-28,18:28:28
2232,30178887,2024-05-05,04:16:16
5466,22613238,2024-12-14,03:03:10
3794,51140016,2024-07-24,10:21:58
2324,25739886,2024-09-02,14:35:28
3432,52586013,2024-02-01,09:05:01
4037,44161779,2024-10-14,13:48:10
3256,22289229,2024-09-23,18:06:33
1164,56203725,2024-09-29,08:28:29
2070,43536294,2024-03-31,23:31:38
4392,24188994,2024-08-10,01:41:17
4422,61448475,2024-04-01,21:40:52
5087,31764744,2024-02-04,18:49:31
1490,83407272,2024-06-03,18:35:46
4897,38011824,2024-05-26,22:47:44
3535,49413522,2024-02-06,02:29:19
3263,76795779,2024-04-11,23:28:13
4393,69965172,2024-09-16,08:29:47
3578,68795010,2024-10-09,14:49:17
1676,53258895,2024-02-20,13:55:40
1279,27934134,2024-04-05,05:54:44
5964,67488873,2024-10-30,01:34:57
2105,65779473,2024-10-09,00:18:10
4822,32164122,2024-09-10,21:13:22
4890,87772458,2024-08-19,04:38:16
1513,46595343,2024-02-11,12:50:12
2893,28701810,2024-10-08,08:54:45
3960,86620167,2024-08-15,21:07:45
1978,68833083,2024-01-11,01:55:10
4630,27170343,2024-08-16,10:12:25
5926,55568916,2024-02-24,19:39:49
5571,70340463,2024-11-22,18:22:57
4047,31481139,2024-08-18,02:43:06
4820,80206032,2024-09-03,19:27:57
2294,59404965,2024-04-11,22:52:32
1945,50572029,2024-02-25,09:40:59
1787,83727396,2024-09-26,03:31:32
1542,93480300,2024-03-23,00:47:16
5892,79317144,2024-02-07,10:28:58
5672,71847843,2024-07-09,12:44:05
2333,31094970,2024-05-21,18:52:40
1565,22967550,2024-01-27,06:51:21
2567,43718112,2024-02-04,12:43:57
4694,86074713,2024-08-17,16:26:07
4965,76501296,2024-01-23,14:08:03
5416,41333499,2024-08-18,05:56:09
3139,24455505,2024-11-17,13:52:17
5249,93972141,2024-03-14,18:10:02
2779,42976854,2024-11-25,02:14:34
5056,84240993,2024-07-28,16:13:25
4885,44130699,2024-03-01,08:49:51
5173,90091803,2024-09-04,12:23:39
1422,95198247,2024-10-13,01:35:17
4411,33756972,2024-09-20,17:06:43
2641,90951165,2024-09-17,13:35:42
2637,69690114,2024-10-01,17:34:06
1693,96724275,2024-02-08,14:10:49
2647,54359904,2024-11-01,16:34:49
4433,73127562,2024-09-17,04:32:24
5537,66435261,2024-07-11,03:40:45
4996,90568104,2024-08-27,07:20:17
5861,52415073,2024-11-09,13:48:38
4989,58817553,2024-08-02,07:51:48
5147,45204513,2024-01-24,11:18:19
4390,34720452,2024-09-20,08:32:40
5103,57917010,2024-10-08,23:47:52
3580,75719634,2024-11-30,23:41:23
2126,93317130,2024-04-05,00:07:10
1123,23227068,2024-10-22,20:10:44
3637,36541740,2024-02-21,18:14:17
2730,65483436,2024-10-05,18:24:40
4041,73038207,2024-08-01,22:59:33
1542,56955084,2024-09-06,12:57:30
5585,40819125,2024-04-15,21:32:54
3944,90661344,2024-12-01,16:13:04
1850,52342035,2024-01-15,22:24:31
4628,30612453,2024-05-22,21:40:55
3706,56544828,2024-07-10,05:25:17
2683,87188931,2024-04-10,23:15:33
4016,27191322,2024-06-19,01:58:42
1535,30953556,2024-02-25,13:17:54
1098,27370032,2024-07-28,08:52:39
2469,90079371,2024-09-23,02:00:31
1201,56443041,2024-09-28,07:18:16
4160,88984578,2024-03-06,10:03:11
2759,91443006,2024-11-28,02:40:26
3722,87138426,2024-06-13,17:54:56
5387,83854824,2024-09-29,05:08:26
2364,63155544,2024-11-05,14:24:11
4328,31432965,2024-04-10,07:13:37
3866,97078587,2024-08-25,09:00:52
4330,50387880,2024-02-22,04:09:05
1145,49078635,2024-12-13,00:57:17
4414,57799683,2024-06-14,20:36:22
5796,34937235,2024-04-23,10:46:10
4803,73437585,2024-08-16,13:44:02
4946,36565827,2024-08-06,18:31:37
2482,82762362,2024-07-31,02:15:52
3558,65257329,2024-07-26,16:50:08
1666,84726618,2024-12-29,07:06:06
5733,81396396,2024-09-02,03:08:46
4853,95436009,2024-12-24,07:18:45
4409,22586043,2024-06-01,01:35:46
4817,44795811,2024-08-06,10:06:45
3065,52493550,2024-05-17,22:52:41
1945,57752286,2024-05-08,11:51:46
5659,53501319,2024-12-16,23:52:08
3792,35971422,2024-12-13,05:42:45
3455,74603862,2024-12-21,00:07:11
3702,72007905,2024-06-28,04:21:37
1967,58150110,2024-05-28,10:39:07
4433,69851730,2024-04-18,12:02:58
4305,86131434,2024-09-14,20:07:14
4604,29750760,2024-06-29,05:10:17
2129,81474873,2024-08-09,04:03:55
1206,70698660,2024-03-15,10:10:00
1246,63402630,2024-11-25,21:34:37
3481,22042143,2024-08-07,03:00:16
1785,81319473,2024-11-27,14:21:15
2026,49836210,2024-04-13,10:57:55
3829,65782581,2024-12-16,16:46:31
2877,68832306,2024-01-24,22:43:20
2777,55051434,2024-02-07,15:03:21
1485,47707230,2024-01-27,04:39:56
4830,34803591,2024-09-20,00:31:27
1232,97641135,2024-03-04,14:51:12
5372,89091804,2024-01-19,18:01:04
5185,74445354,2024-02-12,12:53:15
1912,46362243,2024-04-24,14:39:34
4430,62718093,2024-06-04,16:44:04
4798,88517601,2024-09-11,09:33:12
3260,38680044,2024-05-12,11:41:28
5615,51755400,2024-12-30,23:31:43
1253,80951952,2024-10-17,01:03:27
4098,53630301,2024-08-27,18:40:31
5691,48391767,2024-08-19,07:59:21
4114,92965926,2024-02-07,10:17:42
1698,33491238,2024-06-22,10:26:15
5004,49010259,2024-11-23,12:06:42
4206,95115108,2024-02-27,07:56:13
4566,37474917,2024-03-14,15:16:15
1946,24077883,2024-02-21,13:58:59
4191,32533974,2024-04-16,14:49:29
4858,92122881,2024-01-27,17:25:27
4832,27876636,2024-09-30,21:59:52
1149,37018041,2024-08-31,08:48:03
1885,57638844,2024-03-15,14:09:04
2460,83749929,2024-10-28,06:37:48
1488,59277537,2024-08-24,17:39:31
5438,46422072,2024-12-20,13:22:34
5181,28644312,2024-06-17,00:24:35
4911,39192087,2024-04-24,04:04:34
3739,59991600,2024-03-22,05:21:51
3478,40488123,2024-12-05,15:38:36
3405,90688539,2024-03-27,15:32:25
5144,33786498,2024-01-22,13:31:50
4962,68533161,2024-02-06,13:31:12
1722,63822987,2024-04-01,18:26:49
5265,55844751,2024-02-23,14:27:09
1333,56819109,2024-11-08,03:26:04
3345,60547155,2024-08-15,16:12:00
4350,60402633,2024-01-23,08:15:17
3290,57163320,2024-07-04,11:23:58
3193,69017232,2024-12-29,10:25:36
2725,41263569,2024-09-21,08:19:49
1321,75358329,2024-02-12,07:53:07
3767,55785699,2024-01-06,15:22:46
4970,63310167,2024-01-27,04:36:01
1422,50564259,2024-06-30,09:54:50
4729,70542483,2024-08-25,09:13:33
1664,30039804,2024-10-07,11:57:21
4986,59834646,2024-12-31,09:36:03
1605,46603890,2024-06-20,09:26:19
3754,34028922,2024-02-01,10:32:26
5171,81336567,2024-01-22,08:25:50
2963,48150120,2024-01-02,02:03:02
3924,74214585,2024-07-04,23:03:01
4713,60960519,2024-01-22,06:13:43
4648,23993967,2024-11-12,11:02:58
3067,83777901,2024-01-08,17:52:36
5228,24049134,2024-08-04,03:37:05
1123,88288386,2024-11-07,05:10:35
2147,55880493,2024-08-02,01:29:38
2524,21863433,2024-05-05,02:17:57
2211,57759279,2024-03-14,09:57:47
4565,54148560,2024-06-21,06:51:56
3211,27979200,2024-12-18,09:42:46
4890,33005613,2024-06-27,02:45:41
4388,76961280,2024-04-03,20:57:55
5133,65819100,2024-08-14,08:36:30
1878,35193645,2024-07-01,17:42:20
3395,40039794,2024-08-02,12:16:44
3790,77059959,2024-02-20,20:56:03
4424,72143103,2024-11-30,15:41:40
1119,36195975,2024-03-17,09:13:27
3698,33226281,2024-04-04,07:46:51
2467,95469420,2024-04-01,08:52:01
3084,48171099,2024-05-14,14:54:57
1566,59334258,2024-06-06,05:24:23
5342,30063891,2024-07-15,00:21:34
3559,37603122,2024-06-20,18:44:49
1122,29638095,2024-07-13,22:38:46
2796,35079426,2024-01-04,16:05:40
3622,56864175,2024-08-27,22:29:57
1142,37884396,2024-01-17,18:41:45
1229,55090284,2024-11-04,07:08:22
1997,76302384,2024-09-26,22:44:00
4023,23478816,2024-09-18,03:19:13
4442,65612418,2024-12-22,18:35:50
3165,97677654,2024-12-22,22:01:29
4821,60329595,2024-04-19,07:00:36
3358,47934114,2024-05-06,22:00:18
4474,51805905,2024-08-30,23:42:32
3481,46903035,2024-12-30,06:50:44
1852,74597646,2024-03-12,05:05:24
3661,84251871,2024-05-27,14:20:40
1196,32101962,2024-03-19,07:21:58
3270,83660574,2024-08-17,21:46:10
3275,27539418,2024-08-13,20:09:14
4266,92526144,2024-07-31,20:23:18
3154,64794237,2024-11-21,12:40:33
1859,29128383,2024-12-31,17:46:26
2359,88794990,2024-05-09,05:23:54
3985,94296150,2024-01-12,11:31:50
2119,20451624,2024-09-26,09:58:15
2229,80958168,2024-05-10,20:56:55
4653,81318696,2024-10-07,19:49:39
5120,33582147,2024-02-14,05:26:09
4184,50927895,2024-12-31,03:00:20
4388,32193648,2024-05-31,13:08:03
5121,41304750,2024-11-07,03:19:51
4566,77649702,2024-11-09,05:47:35
5547,55850967,2024-09-04,18:36:59
3453,88073934,2024-08-27,02:47:44
4575,23638878,2024-12-30,08:45:03
5563,36014934,2024-11-02,00:08:39
3606,26652861,2024-04-06,17:51:08
1419,76809765,2024-08-03,23:19:47
1154,23164908,2024-12-24,14:10:58
2983,77670681,2024-06-09,19:39:40
1763,71961285,2024-08-06,14:26:14
5911,38052228,2024-12-22,05:22:28
4197,48932559,2024-08-24,08:30:32
2190,33338946,2024-11-04,07:15:12
1994,88787220,2024-05-12,13:03:27
1612,43867296,2024-06-26,08:56:30
2421,59902245,2024-11-19,16:57:41
2024,25285341,2024-07-21,11:28:52
1130,59300070,2024-05-10,06:48:22
1636,59952750,2024-06-11,18:14:27
1858,82879689,2024-11-10,10:48:50
4346,33831564,2024-12-25,13:29:50
4345,43382448,2024-07-19,10:39:20
3256,22808265,2024-11-23,19:15:24
2941,49258899,2024-05-30,00:50:03
2986,29101188,2024-10-04,12:08:08
4890,48038232,2024-03-30,20:24:42
3974,87156297,2024-07-27,15:20:35
5850,33046017,2024-12-22,01:43:35
5153,46533183,2024-07-23,16:15:37
2500,51483450,2024-02-15,06:27:09
3554,42935673,2024-09-01,15:30:42
1766,91255749,2024-06-19,18:09:52
5067,28816806,2024-09-22,18:50:13
4834,74975268,2024-03-28,10:27:09
3648,32091084,2024-11-15,17:54:06
5448,25718907,2024-01-09,04:06:35
4686,81027321,2024-04-05,03:39:55
2509,67161756,2024-09-16,20:58:42
3494,86940291,2024-04-13,03:01:48
1212,76350558,2024-07-11,05:42:19
1073,96934842,2024-07-31,15:14:13
4571,74598423,2024-09-11,15:08:56
1835,81268968,2024-07-28,15:21:43
1138,87590640,2024-08-02,02:17:16
5167,34401882,2024-12-06,08:30:52
2232,37808250,2024-06-06,05:06:07
1277,33194424,2024-04-13,05:25:14
5260,47926344,2024-02-04,13:13:14
3215,88877352,2024-11-26,22:57:07
3207,89909985,2024-04-22,07:49:26
3205,67669137,2024-10-06,13:29:58
4938,33107400,2024-01-16,05:54:42
1514,95370741,2024-09-22,17:18:08
1304,33863421,2024-09-02,03:59:22
2834,73242558,2024-05-19,11:13:25
3977,84317916,2024-01-17,17:28:46
3230,47021916,2024-09-07,21:16:49
5903,91407264,2024-11-28,10:06:50
3333,84351327,2024-01-24,10:44:31
3341,63397191,2024-01-18,08:04:18
5401,76509843,2024-05-19,11:25:31
1409,52749183,2024-09-15,04:18:11
5918,76683114,2024-02-08,22:05:02
4240,56040555,2024-02-26,22:06:12
2990,26204532,2024-07-26,19:26:14
5343,40371573,2024-10-31,09:58:08
4541,30234054,2024-08-08,13:12:14
4019,90700971,2024-05-21,10:34:00
1736,47113602,2024-01-17,18:34:58
4366,33967539,2024-06-20,12:42:13
4685,52257342,2024-10-31,01:32:49
2934,78196710,2024-04-24,05:12:24
5391,90987684,2024-01-20,18:29:14
1260,80511393,2024-06-19,08:02:59
2173,26930250,2024-01-03,05:25:49
3598,85075491,2024-03-01,21:42:57
1666,71335800,2024-02-14,08:37:37
2162,38959764,2024-04-13,10:48:01
3906,85256532,2024-01-28,11:05:42
5464,76081716,2024-08-03,12:09:46
1705,27759309,2024-12-23,01:48:13
5609,62300067,2024-03-12,12:34:26
1894,47876616,2024-08-13,01:11:56
2188,22432974,2024-03-25,07:09:06
3363,56025792,2024-05-10,18:27:32
4531,29658297,2024-03-02,08:28:16
2836,30689376,2024-07-27,13:01:47
5270,52090287,2024-08-07,09:21:42
1864,92150076,2024-05-08,08:32:56
2698,25776405,2024-09-21,18:58:23
3858,57617865,2024-04-06,13:14:49
3930,75215361,2024-01-11,12:19:10
2566,71349786,2024-09-11,10:24:38
5291,47965194,2024-03-20,11:46:19
5413,84655911,2024-11-25,12:06:51
5921,30283782,2024-05-15,03:17:24
1080,90321018,2024-12-25,01:11:16
2659,32192094,2024-07-06,12:12:20
2232,60042105,2024-08-24,04:06:13
4848,95514486,2024-05-11,00:45:33
5491,57847080,2024-03-13,22:17:29
1575,49124478,2024-03-16,08:24:37
1981,57973731,2024-10-17,16:21:22
3628,85689321,2024-01-29,19:32:57
4275,95658231,2024-12-02,03:13:02
2418,66266652,2024-12-07,22:01:12
5975,21119844,2024-03-13,19:39:33
2843,64316382,2024-12-10,19:23:59
5430,67592214,2024-09-08,17:19:16
3181,68070846,2024-07-11,06:41:44
5565,75081717,2024-10-06,05:39:40
4768,79357548,2024-06-04,23:52:06
2130,30824574,2024-06-14,16:01:42
2281,78700983,2024-11-03,01:08:21
5952,69725856,2024-11-10,17:47:41
4342,88128324,2024-02-11,12:18:45
5979,97968252,2024-04-03,06:56:15
2934,65861835,2024-10-18,06:48:10
4112,63017238,2024-01-11,18:22:05
5019,92093355,2024-11-12,03:59:23
3015,44742975,2024-09-06,07:59:37
2238,89543241,2024-09-23,17:33:00
5223,91620939,2024-12-24,22:35:43
2672,36133815,2024-01-20,14:26:37
2489,82579767,2024-02-13,02:09:39
5346,73641159,2024-05-22,04:00:00
4189,61778700,2024-02-10,11:04:12
5609,24107409,2024-09-15,20:44:18
1722,44185089,2024-08-19,04:48:15
1175,22288452,2024-08-02,15:03:49
2643,70047534,2024-02-06,22:42:50
1249,36737544,2024-03-21,05:58:05
3649,22836237,2024-12-08,10:10:34
3566,58130685,2024-03-21,13:37:26
4772,61286082,2024-04-18,12:57:12
1498,22808265,2024-03-01,14:05:51
2755,62742957,2024-09-28,06:11:20
2856,85336563,2024-08-26,04:45:08
2305,56541720,2024-12-06,06:50:57
3483,56054541,2024-10-30,03:12:05
5945,67477995,2024-09-13,04:44:09
5547,88673001,2024-07-03,01:25:50
1405,22732896,2024-12-21,04:34:52
1482,94777890,2024-02-06,04:51:31
4783,24654417,2024-01-07,16:25:12
3980,46328055,2024-11-28,13:44:03
5510,78029655,2024-06-18,03:52:30
4519,48899148,2024-04-14,19:04:31
3199,35386341,2024-07-03,18:22:02
2306,67973721,2024-07-02,13:20:06
5018,95228550,2024-10-12,17:55:59
1828,72505185,2024-07-31,10:37:33
3973,68926323,2024-09-13,21:42:06
2983,86790330,2024-01-15,08:06:29
1805,89698641,2024-04-26,19:29:15
3797,76145430,2024-03-25,03:36:57
4021,32034363,2024-11-27,11:10:38
5648,51085626,2024-09-04,00:36:53
2144,56641953,2024-03-10,14:34:44
5505,51078633,2024-04-25,19:06:32
2862,37536300,2024-10-15,12:43:42
2287,83714187,2024-02-24,01:49:30
5097,24290004,2024-01-12,01:30:23
1663,49177314,2024-09-21,23:51:15
5578,30126051,2024-04-04,20:00:41
4432,63753057,2024-04-10,08:28:06
1089,61449252,2024-01-08,12:52:40
2317,28834677,2024-05-07,11:04:52
2243,52082517,2024-12-30,21:38:38
2049,80414268,2024-12-13,01:27:52
3145,41664501,2024-03-07,21:26:21
5865,41838549,2024-06-25,06:57:26
5521,32133819,2024-12-29,13:02:30
3354,40774059,2024-01-27,11:12:56
4325,46242585,2024-01-16,18:38:57
3656,56232474,2024-11-12,11:03:28
1337,78281403,2024-11-02,10:57:47
4655,25631106,2024-10-06,09:10:44
4244,75429036,2024-05-29,17:20:44
3891,70686228,2024-06-20,11:51:53
3726,37685484,2024-10-01,03:07:27
4166,84686991,2024-07-16,13:16:55
5254,21517668,2024-04-29,20:12:52
5525,85413486,2024-01-03,23:09:48
3410,93074706,2024-10-04,02:54:44
5350,88009443,2024-12-27,14:18:29
2051,72728184,2024-01-23,08:56:44
3876,68114358,2024-01-09,08:04:01
2655,93432903,2024-06-06,05:06:54
1135,89195922,2024-03-06,18:42:13
3136,48418962,2024-08-28,06:59:53
5022,44001717,2024-06-11,07:57:43
1048,21100419,2024-01-09,06:10:21
5251,63396414,2024-08-13,21:45:16
3615,82332681,2024-07-19,07:05:31
4709,64552590,2024-06-02,16:46:33
3167,59439930,2024-09-16,09:37:31
5224,93878901,2024-09-18,07:51:26
4316,97702518,2024-08-29,12:13:07
5499,93150852,2024-07-26,14:47:52
5486,21321864,2024-03-11,22:34:53
5407,30587589,2024-01-13,14:00:19
3118,91063053,2024-02-19,00:20:10
2460,36581367,2024-10-20,23:31:20
2742,60990045,2024-02-25,09:31:34
2687,43972191,2024-05-11,09:44:58
5311,57056871,2024-10-24,08:46:40
5032,94230105,2024-03-27,12:51:16
3132,27565836,2024-01-18,21:41:14
4070,92282166,2024-06-28,10:01:24
4131,54927891,2024-03-09,14:23:16
1215,88792659,2024-09-30,00:38:16
1717,28342059,2024-09-10,11:00:35
5089,81825300,2024-02-24,22:22:01
5896,64691673,2024-06-30,01:31:54
4535,89993124,2024-03-03,11:50:34
3460,74805882,2024-03-21,17:14:58
2516,59534724,2024-10-20,04:14:29
3819,27499791,2024-11-16,12:39:07
5413,37735212,2024-02-02,12:03:43
3647,89479527,2024-10-06,05:51:56
5646,56450811,2024-07-25,04:27:04
4016,70931760,2024-02-16,11:47:03
3143,97001664,2024-11-28,16:03:58
3308,47811348,2024-10-24,07:43:35
4588,51997824,2024-08-26,00:26:20
1660,91701747,2024-01-06,07:49:36
2450,27809814,2024-08-28,18:41:23
3202,23800494,2024-10-27,22:46:58
1669,75552579,2024-10-10,00:04:23
1544,44666052,2024-12-23,04:52:04
1275,37510659,2024-05-16,22:11:24
3864,56394090,2024-12-23,12:00:41
3186,69697884,2024-04-18,20:12:36
3908,85277511,2024-04-23,23:27:08
5555,46631085,2024-01-09,04:45:21
1522,50896038,2024-02-28,21:24:18
4105,22448514,2024-12-17,02:39:03
3342,33415869,2024-05-21,00:31:42
4160,51923232,2024-07-18,09:47:50
4294,63626406,2024-04-27,08:40:47
3285,35082534,2024-06-24,12:57:39
4095,29938794,2024-07-09,19:22:00
4812,40504440,2024-11-23,12:17:19
3606,74047530,2024-11-03,04:13:28
3740,79867260,2024-09-27,06:13:41
4795,94589856,2024-09-03,14:02:11
5970,89277507,2024-12-08,23:46:46
5147,22112073,2024-06-26,23:15:57
5107,48736755,2024-07-17,03:26:25
3969,55156329,2024-07-18,22:18:38
5804,51667599,2024-03-31,14:01:40
3941,38938785,2024-03-13,22:32:38
1493,33748425,2024-04-23,00:45:52
5835,66028113,2024-06-28,15:16:41
2853,28569720,2024-09-20,11:02:36
3825,35718897,2024-09-29,23:35:19
2469,30391785,2024-10-18,14:24:27
1519,91637256,2024-08-16,21:29:43
4396,53115927,2024-06-10,11:29:59
2559,61599213,2024-04-17,18:35:07
2793,76221576,2024-03-05,05:15:30
3924,97223109,2024-02-16,09:09:41
5143,20672292,2024-06-10,07:26:41
4258,95153181,2024-05-14,22:59:18
3448,31453944,2024-02-19,05:43:09
3602,89856372,2024-04-09,21:20:33
1647,86359095,2024-04-11,15:24:49
1878,96299256,2024-07-20,17:02:10
5951,66206823,2024-05-30,20:45:13
5729,20322642,2024-03-24,10:45:42
5384,95742924,2024-04-12,15:22:21
1279,71867268,2024-03-22,08:25:18
5641,41984625,2024-06-13,13:49:04
1393,47554161,2024-10-15,15:24:09
1970,26244159,2024-04-07,07:59:17
4175,54318723,2024-03-29,04:32:03
1644,22433751,2024-03-13,21:43:42
4962,60170310,2024-03-22,03:40:09
3811,35781834,2024-07-24,21:02:19
3285,92391723,2024-01-30,18:06:18
4030,70229352,2024-10-04,20:27:17
1329,32404992,2024-12-27,03:30:38
5598,86779452,2024-12-30,18:57:54
4023,83734389,2024-06-09,20:41:32
3303,92955825,2024-03-30,22:04:04
3442,38388669,2024-10-17,10:13:42
4421,93045957,2024-01-08,21:59:53
5631,47586018,2024-12-05,04:45:47
3496,61082508,2024-08-01,10:10:09
1080,42260460,2024-06-23,21:27:05
2719,50666046,2024-04-21,07:51:32
4204,53492772,2024-02-16,18:04:13
3262,71969055,2024-01-09,08:20:02
2298,84199812,2024-04-21,12:09:12
4361,49404198,2024-10-17,16:48:45
2911,48884385,2024-10-06,17:26:02
1011,20433753,2024-08-27,12:08:57
2972,86902218,2024-04-03,02:55:52
3478,76689330,2024-09-02,12:05:04
5236,71210703,2024-07-13,20:43:34
4133,59802012,2024-01-13,09:43:31
4997,97869573,2024-05-12,03:19:44
3525,37685484,2024-02-24,02:33:35
3646,36203745,2024-08-12,20:13:41
5617,69349011,2024-04-21,11:43:35
2292,88200585,2024-11-10,02:26:51
5086,68277528,2024-01-26,08:05:47
1387,22993968,2024-11-06,21:53:40
3594,93157845,2024-10-02,12:37:21
4527,20782626,2024-02-20,07:47:12
2546,49915464,2024-09-03,12:24:15
2652,65286855,2024-07-14,11:16:57
5321,44986176,2024-02-12,17:50:58
1101,42917025,2024-12-24,08:52:31
5055,72039762,2024-08-24,14:39:45
4586,62867277,2024-06-19,00:47:10
2716,23045250,2024-12-21,22:36:52
4511,84998568,2024-07-22,14:53:52
3070,68423604,2024-04-28,18:50:19
3248,85188156,2024-05-23,05:57:12
1942,50334267,2024-03-01,17:13:07
1159,38427519,2024-12-01,12:33:54
4938,24740664,2024-03-06,00:53:37
4842,71653593,2024-09-11,17:53:04
5215,30509112,2024-06-20,15:31:39
2648,23583711,2024-11-10,18:37:09
5118,46763952,2024-08-07,12:33:20
4741,91338888,2024-11-04,06:46:14
5791,84144645,2024-07-15,10:27:55
2121,74969829,2024-03-24,08:12:29
4458,70206819,2024-08-10,15:18:29
5380,65118246,2024-03-16,02:40:48
5296,23683944,2024-03-27,10:13:54
5500,59415066,2024-07-28,03:08:43
3955,87636483,2024-06-07,18:28:47
1498,78400284,2024-05-29,06:06:43
5233,88423584,2024-08-06,05:26:09
2223,26469489,2024-09-24,15:38:16
2651,91851708,2024-05-28,03:57:44
1958,73380087,2024-08-23,15:48:06
4214,25284564,2024-06-30,09:12:20
4790,53523852,2024-07-29,01:26:48
1297,24810594,2024-05-16,10:48:46
3958,36425967,2024-08-19,02:54:04
2178,70238676,2024-11-03,21:51:23
3446,31460937,2024-08-01,02:13:49
3787,77254209,2024-02-13,15:33:24
4314,35382456,2024-12-16,11:34:00
2902,21882858,2024-05-16,03:06:24
5664,70446135,2024-12-11,20:22:26
1990,77662134,2024-08-02,19:36:46
3547,51471795,2024-12-04,23:14:25
3363,32133042,2024-06-18,00:13:09
2243,66941865,2024-02-28,20:04:21
5784,26434524,2024-04-26,14:46:17
1162,29632656,2024-04-22,00:06:34
5327,55831542,2024-04-03,04:08:11
1893,55142343,2024-09-19,20:37:08
1752,87580539,2024-10-04,20:01:03
3522,83212245,2024-09-27,18:16:09
3778,84193596,2024-08-26,23:34:52
2587,71335800,2024-04-13,11:16:01
2711,32671503,2024-02-28,15:22:00
4315,60582897,2024-04-30,19:16:26
3109,94146966,2024-12-26,22:11:48
5253,63770151,2024-05-19,04:36:45
4471,95980686,2024-11-26,01:39:38
4504,25250376,2024-07-06,21:26:53
3344,30916260,2024-12-08,22:38:36
4644,77858715,2024-02-19,07:05:31
5323,88537803,2024-05-30,13:55:01
2215,79581324,2024-09-30,08:54:23
4550,32816802,2024-05-31,10:19:12
2144,92503611,2024-05-16,11:05:19
4346,76206813,2024-03-07,12:58:27
2314,50427507,2024-06-20,12:53:40
5052,56800461,2024-04-25,20:11:21
1526,87711852,2024-02-12,04:05:00
4007,86857929,2024-08-29,18:01:26
4702,27246489,2024-06-07,01:14:25
5101,64073181,2024-11-06,07:53:00
3715,65526171,2024-10-29,03:46:12
1967,77549469,2024-05-26,18:15:43
